---------------------------------------------------------------
[ 2019-02-25T19:08:49+08:00 ] 127.0.0.1 GET www.job.com/api/report/person_recru/recruitment_list?dtfm=2018-01-01&dtto=2018-03-31&_d=1551092923822
[ sql ] [ DB ] CONNECT:[ UseTime:0.005000s ] mysql:host=192.168.199.134;port=3306;dbname=test_resume;charset=utf8
[ sql ] [ SQL ] SHOW COLUMNS FROM `rs_resume` [ RunTime:0.005000s ]
[ sql ] [ SQL ] SELECT `id`,`name`,`phone`,`email`,`school`,`educational`,`graduation_time`,`work_year`,`source`,`ct_user`,`ct_time`,`company_type`,`expected_job` FROM `rs_resume` WHERE  ( 1=1 ) [ RunTime:0.118007s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196536 LIMIT 1 [ RunTime:0.025002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196537 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196538 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196539 LIMIT 1 [ RunTime:0.025002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196540 LIMIT 1 [ RunTime:0.026001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196541 LIMIT 1 [ RunTime:0.025002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196542 LIMIT 1 [ RunTime:0.025001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196543 LIMIT 1 [ RunTime:0.030002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196544 LIMIT 1 [ RunTime:0.027002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196545 LIMIT 1 [ RunTime:0.026001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196546 LIMIT 1 [ RunTime:0.030002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196547 LIMIT 1 [ RunTime:0.027001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196548 LIMIT 1 [ RunTime:0.028002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196549 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196550 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196551 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196552 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196553 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196554 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196555 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196556 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196557 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196558 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196559 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196560 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196561 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196562 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196563 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196564 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196565 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196566 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196567 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196568 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196569 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196570 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196571 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196572 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196573 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196574 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196575 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196576 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196577 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196578 LIMIT 1 [ RunTime:0.022002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196579 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196580 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196581 LIMIT 1 [ RunTime:0.022002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196582 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196583 LIMIT 1 [ RunTime:0.028001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196584 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196585 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196586 LIMIT 1 [ RunTime:0.025002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196587 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196588 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196589 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196590 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196591 LIMIT 1 [ RunTime:0.025001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196592 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196593 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196594 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196595 LIMIT 1 [ RunTime:0.022002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196596 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196597 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196598 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196599 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196600 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196601 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196602 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196603 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196604 LIMIT 1 [ RunTime:0.024002s ]
